fitValue/0/value/intVal,originDataSourceId,endTimeNanos,dataTypeName,startTimeNanos,modifiedTimeMillis,rawTimestampNanos
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58083E+18,com.google.sleep.segment,1.58082E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58083E+18,com.google.sleep.segment,1.58083E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58083E+18,com.google.sleep.segment,1.58083E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58083E+18,com.google.sleep.segment,1.58083E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58086E+18,com.google.sleep.segment,1.58086E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58086E+18,com.google.sleep.segment,1.58086E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58087E+18,com.google.sleep.segment,1.58086E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58089E+18,com.google.sleep.segment,1.58089E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5809E+18,com.google.sleep.segment,1.58089E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5809E+18,com.google.sleep.segment,1.5809E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5809E+18,com.google.sleep.segment,1.5809E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5809E+18,com.google.sleep.segment,1.5809E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58091E+18,com.google.sleep.segment,1.5809E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58091E+18,com.google.sleep.segment,1.58091E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58091E+18,com.google.sleep.segment,1.58091E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58092E+18,com.google.sleep.segment,1.58091E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58092E+18,com.google.sleep.segment,1.58092E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58098E+18,com.google.sleep.segment,1.58098E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58099E+18,com.google.sleep.segment,1.58098E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58099E+18,com.google.sleep.segment,1.58099E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58101E+18,com.google.sleep.segment,1.58099E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58105E+18,com.google.sleep.segment,1.58104E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58105E+18,com.google.sleep.segment,1.58105E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58106E+18,com.google.sleep.segment,1.58106E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58107E+18,com.google.sleep.segment,1.58106E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58107E+18,com.google.sleep.segment,1.58107E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58107E+18,com.google.sleep.segment,1.58107E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58108E+18,com.google.sleep.segment,1.58108E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58109E+18,com.google.sleep.segment,1.58108E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58109E+18,com.google.sleep.segment,1.58109E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58109E+18,com.google.sleep.segment,1.58109E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58134E+18,com.google.sleep.segment,1.58134E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58134E+18,com.google.sleep.segment,1.58134E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58135E+18,com.google.sleep.segment,1.58134E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58135E+18,com.google.sleep.segment,1.58135E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58135E+18,com.google.sleep.segment,1.58135E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58149E+18,com.google.sleep.segment,1.58148E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58149E+18,com.google.sleep.segment,1.58149E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58149E+18,com.google.sleep.segment,1.58149E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5815E+18,com.google.sleep.segment,1.58149E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5815E+18,com.google.sleep.segment,1.5815E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5815E+18,com.google.sleep.segment,1.5815E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58151E+18,com.google.sleep.segment,1.58151E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58151E+18,com.google.sleep.segment,1.58151E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58151E+18,com.google.sleep.segment,1.58151E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58151E+18,com.google.sleep.segment,1.58151E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58152E+18,com.google.sleep.segment,1.58151E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58152E+18,com.google.sleep.segment,1.58152E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58153E+18,com.google.sleep.segment,1.58153E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58153E+18,com.google.sleep.segment,1.58153E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58153E+18,com.google.sleep.segment,1.58153E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58158E+18,com.google.sleep.segment,1.58157E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58158E+18,com.google.sleep.segment,1.58158E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58158E+18,com.google.sleep.segment,1.58158E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58158E+18,com.google.sleep.segment,1.58158E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5816E+18,com.google.sleep.segment,1.5816E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5816E+18,com.google.sleep.segment,1.5816E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58161E+18,com.google.sleep.segment,1.5816E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58161E+18,com.google.sleep.segment,1.58161E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58166E+18,com.google.sleep.segment,1.58165E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58166E+18,com.google.sleep.segment,1.58166E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58166E+18,com.google.sleep.segment,1.58166E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58166E+18,com.google.sleep.segment,1.58166E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58168E+18,com.google.sleep.segment,1.58167E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58168E+18,com.google.sleep.segment,1.58168E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58169E+18,com.google.sleep.segment,1.58169E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58169E+18,com.google.sleep.segment,1.58169E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58169E+18,com.google.sleep.segment,1.58169E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5817E+18,com.google.sleep.segment,1.58169E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58178E+18,com.google.sleep.segment,1.58178E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58179E+18,com.google.sleep.segment,1.58178E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58179E+18,com.google.sleep.segment,1.58179E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58179E+18,com.google.sleep.segment,1.58179E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5818E+18,com.google.sleep.segment,1.58179E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58186E+18,com.google.sleep.segment,1.58185E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58186E+18,com.google.sleep.segment,1.58186E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58186E+18,com.google.sleep.segment,1.58186E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58187E+18,com.google.sleep.segment,1.58186E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58191E+18,com.google.sleep.segment,1.58191E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58191E+18,com.google.sleep.segment,1.58191E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58191E+18,com.google.sleep.segment,1.58191E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58192E+18,com.google.sleep.segment,1.58192E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58192E+18,com.google.sleep.segment,1.58192E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58193E+18,com.google.sleep.segment,1.58192E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58193E+18,com.google.sleep.segment,1.58193E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58194E+18,com.google.sleep.segment,1.58194E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58195E+18,com.google.sleep.segment,1.58194E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58195E+18,com.google.sleep.segment,1.58195E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58195E+18,com.google.sleep.segment,1.58195E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58196E+18,com.google.sleep.segment,1.58195E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58196E+18,com.google.sleep.segment,1.58196E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.582E+18,com.google.sleep.segment,1.582E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58201E+18,com.google.sleep.segment,1.582E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58201E+18,com.google.sleep.segment,1.58201E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58201E+18,com.google.sleep.segment,1.58201E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58201E+18,com.google.sleep.segment,1.58201E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58202E+18,com.google.sleep.segment,1.58201E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58202E+18,com.google.sleep.segment,1.58202E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58203E+18,com.google.sleep.segment,1.58203E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58203E+18,com.google.sleep.segment,1.58203E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58203E+18,com.google.sleep.segment,1.58203E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58204E+18,com.google.sleep.segment,1.58203E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58209E+18,com.google.sleep.segment,1.58209E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5821E+18,com.google.sleep.segment,1.58209E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5821E+18,com.google.sleep.segment,1.5821E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5821E+18,com.google.sleep.segment,1.5821E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58212E+18,com.google.sleep.segment,1.58211E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58212E+18,com.google.sleep.segment,1.58212E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58212E+18,com.google.sleep.segment,1.58212E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58213E+18,com.google.sleep.segment,1.58212E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58213E+18,com.google.sleep.segment,1.58213E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58213E+18,com.google.sleep.segment,1.58213E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58233E+18,com.google.sleep.segment,1.58233E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58233E+18,com.google.sleep.segment,1.58233E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58242E+18,com.google.sleep.segment,1.58242E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58242E+18,com.google.sleep.segment,1.58242E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58242E+18,com.google.sleep.segment,1.58242E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58247E+18,com.google.sleep.segment,1.58245E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58247E+18,com.google.sleep.segment,1.58247E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58249E+18,com.google.sleep.segment,1.58247E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58251E+18,com.google.sleep.segment,1.58251E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58251E+18,com.google.sleep.segment,1.58251E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58252E+18,com.google.sleep.segment,1.58251E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58252E+18,com.google.sleep.segment,1.58252E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58255E+18,com.google.sleep.segment,1.58255E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58256E+18,com.google.sleep.segment,1.58256E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58256E+18,com.google.sleep.segment,1.58256E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58256E+18,com.google.sleep.segment,1.58256E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58256E+18,com.google.sleep.segment,1.58256E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58257E+18,com.google.sleep.segment,1.58257E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58257E+18,com.google.sleep.segment,1.58257E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58257E+18,com.google.sleep.segment,1.58257E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5826E+18,com.google.sleep.segment,1.5826E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5826E+18,com.google.sleep.segment,1.5826E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58261E+18,com.google.sleep.segment,1.5826E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58262E+18,com.google.sleep.segment,1.58262E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58263E+18,com.google.sleep.segment,1.58263E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58264E+18,com.google.sleep.segment,1.58263E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58264E+18,com.google.sleep.segment,1.58264E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58264E+18,com.google.sleep.segment,1.58264E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58265E+18,com.google.sleep.segment,1.58264E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5829E+18,com.google.sleep.segment,1.58289E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5829E+18,com.google.sleep.segment,1.5829E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58291E+18,com.google.sleep.segment,1.5829E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58291E+18,com.google.sleep.segment,1.58291E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58291E+18,com.google.sleep.segment,1.58291E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58292E+18,com.google.sleep.segment,1.58291E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58296E+18,com.google.sleep.segment,1.58296E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58296E+18,com.google.sleep.segment,1.58296E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58297E+18,com.google.sleep.segment,1.58296E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58297E+18,com.google.sleep.segment,1.58297E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58298E+18,com.google.sleep.segment,1.58298E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58299E+18,com.google.sleep.segment,1.58299E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.583E+18,com.google.sleep.segment,1.58299E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.583E+18,com.google.sleep.segment,1.583E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.583E+18,com.google.sleep.segment,1.583E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58319E+18,com.google.sleep.segment,1.58319E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5832E+18,com.google.sleep.segment,1.58319E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5832E+18,com.google.sleep.segment,1.5832E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58328E+18,com.google.sleep.segment,1.58328E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58328E+18,com.google.sleep.segment,1.58328E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58328E+18,com.google.sleep.segment,1.58328E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58328E+18,com.google.sleep.segment,1.58328E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58329E+18,com.google.sleep.segment,1.58329E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5833E+18,com.google.sleep.segment,1.58329E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5833E+18,com.google.sleep.segment,1.5833E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5833E+18,com.google.sleep.segment,1.5833E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58331E+18,com.google.sleep.segment,1.5833E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58332E+18,com.google.sleep.segment,1.58331E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58332E+18,com.google.sleep.segment,1.58332E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58333E+18,com.google.sleep.segment,1.58333E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58333E+18,com.google.sleep.segment,1.58333E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58333E+18,com.google.sleep.segment,1.58333E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58334E+18,com.google.sleep.segment,1.58333E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58336E+18,com.google.sleep.segment,1.58336E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58336E+18,com.google.sleep.segment,1.58336E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5834E+18,com.google.sleep.segment,1.5834E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58341E+18,com.google.sleep.segment,1.5834E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58341E+18,com.google.sleep.segment,1.58341E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58342E+18,com.google.sleep.segment,1.58341E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58342E+18,com.google.sleep.segment,1.58342E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58342E+18,com.google.sleep.segment,1.58342E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58353E+18,com.google.sleep.segment,1.58353E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58353E+18,com.google.sleep.segment,1.58353E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58353E+18,com.google.sleep.segment,1.58353E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58364E+18,com.google.sleep.segment,1.58364E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58364E+18,com.google.sleep.segment,1.58364E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58365E+18,com.google.sleep.segment,1.58364E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58365E+18,com.google.sleep.segment,1.58365E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58379E+18,com.google.sleep.segment,1.58379E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5838E+18,com.google.sleep.segment,1.58379E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5838E+18,com.google.sleep.segment,1.5838E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58386E+18,com.google.sleep.segment,1.58386E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58387E+18,com.google.sleep.segment,1.58386E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58387E+18,com.google.sleep.segment,1.58387E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58387E+18,com.google.sleep.segment,1.58387E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58387E+18,com.google.sleep.segment,1.58387E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58388E+18,com.google.sleep.segment,1.58387E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58389E+18,com.google.sleep.segment,1.58388E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5841E+18,com.google.sleep.segment,1.5841E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5841E+18,com.google.sleep.segment,1.5841E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.5841E+18,com.google.sleep.segment,1.5841E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58411E+18,com.google.sleep.segment,1.58411E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58411E+18,com.google.sleep.segment,1.58411E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58411E+18,com.google.sleep.segment,1.58411E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58411E+18,com.google.sleep.segment,1.58411E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58424E+18,com.google.sleep.segment,1.58423E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58424E+18,com.google.sleep.segment,1.58424E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58424E+18,com.google.sleep.segment,1.58424E+18,1.60686E+12,0
2,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58425E+18,com.google.sleep.segment,1.58424E+18,1.60686E+12,0
5,raw:com.google.activity.segment:com.getpebble.android.basalt:,1.58425E+18,com.google.sleep.segment,1.58425E+18,1.60686E+12,0
